,Term,Embedding
0,Daily or Recreational Activity,"tensor([[ 3.5672e-01, -1.0010e-01,  7.4955e-01,  3.6979e-01, -6.2284e-02,
         -1.1153e+00, -2.7213e-02, -4.3588e-01,  4.3132e-01, -2.7918e-01,
         -4.0231e-01,  3.6774e-01,  1.3147e-01, -1.0478e-01, -3.4143e-01,
          2.8247e-01,  3.0491e-01, -2.2402e-02, -1.2068e-01, -3.7369e-01,
          4.1217e-01, -1.8689e-01,  3.1921e-01, -2.5705e-01, -1.9037e-01,
          2.5031e-01, -5.0173e-01,  1.3768e-01, -3.7831e-01, -2.2409e-01,
         -3.3150e-01,  1.7260e-01, -2.0025e-01,  2.9918e-01, -2.0057e-01,
         -2.3224e-01,  6.2014e-01,  9.8879e-02,  1.5386e-01, -8.8439e-02,
          9.4946e-01, -3.0868e-01,  2.2133e-02, -3.7532e-02, -1.7485e-01,
          1.8148e-01, -4.5524e-02,  1.6826e-01, -2.3996e-01,  4.5667e-01,
          8.5671e-01,  3.8700e-01,  3.2971e-01,  4.4845e-01, -1.0859e-01,
         -2.2422e-02,  2.1115e-01, -2.8942e-01,  7.7060e-02,  7.7408e-02,
          6.4305e-01,  6.4575e-02,  1.3247e-02, -5.5511e-02,  9.7409e-02,
         -1.0338e-01, -5.0795e-02, -1.8393e-01, -1.6629e-01,  2.5907e-01,
         -1.3619e-01, -1.7100e-01, -1.7039e-02, -1.6382e-01, -3.4304e-01,
          4.1860e-01, -4.4590e-01,  2.3399e-01,  5.1233e-01,  6.9112e-02,
         -4.6673e-02,  1.3868e-01, -8.0259e-02,  2.5761e-01,  3.3719e-01,
         -8.4462e-02,  2.0009e-01,  2.0837e-01,  1.4179e-01,  2.4310e-01,
          5.6456e-01,  1.5090e-01,  8.7386e-01,  3.8228e-01,  1.3981e-01,
         -5.1192e-01, -3.0023e-01, -3.4363e-01, -1.9046e-01, -4.3022e-01,
          5.7233e-01, -2.6695e-01, -2.5542e-01,  5.0949e-01, -6.4968e-01,
          2.7745e-01,  1.2054e-01, -5.3735e-02, -1.8561e-01, -2.6782e-01,
          4.7819e-01, -2.2501e-02, -2.0179e-01, -2.7777e-01, -2.6169e-01,
         -3.5581e-01,  2.4691e-01,  1.9390e-01,  4.0805e-01,  3.6477e-01,
         -5.8354e-02,  1.2459e-01,  7.5591e-01,  1.1023e+00,  3.0334e-01,
          1.9798e-01, -7.5278e-01,  5.9243e-02,  3.8224e-02,  3.7183e-02,
         -2.4833e-01,  1.0494e-01,  2.8721e-01,  2.0049e-01,  3.7152e-01,
         -3.0419e-01,  4.8685e-01, -5.2561e-01, -1.1481e-01, -5.4484e-02,
         -1.9599e-01,  6.1261e-01,  2.7596e-01, -3.3873e-01,  2.3173e-01,
          3.5643e-01, -2.8342e-01,  4.1877e-02,  3.0909e-01,  9.2504e-02,
          1.2679e-01,  1.4417e-02, -6.1442e-01, -4.0121e-01, -1.9461e-01,
          4.3356e-01, -1.7796e-01, -1.4024e-01,  9.7687e-02,  3.6373e-01,
          1.2336e-01,  2.8885e-01,  2.8766e-02,  3.5290e-02, -2.6292e-01,
         -8.2792e-01, -6.3877e-01,  7.6876e-02,  3.2204e-01,  3.4518e-01,
         -2.3295e-01, -2.8321e-01, -2.0358e-01,  3.0467e-01,  5.6094e-03,
         -2.1790e-01,  3.4288e-01,  2.8289e-02, -5.8096e-01, -3.0608e-01,
         -6.5526e+00, -3.6947e-01,  1.0217e-01, -4.5797e-02,  4.4424e-01,
          1.2045e-01, -3.1518e-01,  5.4616e-01,  6.6619e-01, -9.3479e-01,
          2.0889e-02, -2.5644e-01, -5.0081e-01,  5.3428e-01,  9.0840e-02,
         -3.0458e-02, -5.4242e-02, -2.4474e-01,  3.0942e-01,  5.0500e-01,
          2.6135e-02, -2.3848e-01,  1.9878e-03,  4.0711e-01, -1.0530e+00,
         -4.7221e-01,  5.8631e-01, -5.7196e-01,  1.8420e-01,  9.3463e-03,
         -4.3238e-01,  4.4909e-01,  7.6330e-01, -6.3084e-01,  6.0689e-01,
         -2.4017e-01,  6.3989e-01, -7.2759e-01, -6.0282e-01, -6.7121e-02,
         -8.9873e-02, -3.0532e-01,  3.8206e-01,  3.8740e-01,  1.8270e-01,
         -1.8716e+00,  6.0794e-01,  2.3062e-01,  3.1506e-01, -4.3630e-02,
         -1.8429e-01, -1.8334e-01,  1.3978e-01,  1.3826e-01,  9.8296e-02,
          4.2061e-01,  5.7182e-01,  1.6009e-01, -3.5733e-02, -1.8073e-01,
         -3.1564e-01,  3.8864e-01, -3.7882e-02, -3.0450e-02, -6.0436e-01,
         -3.7033e-01, -2.4314e-01,  4.5686e-01,  4.3108e-01, -2.3101e-01,
         -4.0122e-01, -6.2043e-01,  2.5597e-01, -3.3696e-01,  2.4629e-02,
          2.9188e-01,  4.2002e-01,  1.5728e-03,  4.1395e-01,  1.0244e-02,
         -6.7930e-02,  1.8391e-01,  3.2371e-02, -2.0068e-01, -3.9791e-01,
          5.1163e-01, -6.5624e-01, -1.3351e-01, -1.5227e-01,  4.3544e-01,
          1.1918e+00, -1.5914e-01, -3.1622e-01, -4.5435e-01, -1.0130e-02,
         -3.0919e-01,  2.6293e-01, -3.3652e-01,  3.7368e-01,  3.6796e-01,
         -1.5873e-01, -6.8439e-02,  1.0187e+00,  3.4446e-01,  7.7455e-01,
          1.2292e-01, -7.6494e-01, -4.5657e-01,  3.0730e-01, -5.4341e-01,
          4.2503e-01, -4.1498e-01, -1.9807e-02, -1.6416e-01,  7.6200e-01,
         -2.3758e-02,  1.5550e-01,  7.4211e-01, -1.3034e-01, -1.6361e-01,
          7.2363e-02, -1.7488e-01,  3.8195e-02, -3.3892e-01, -3.8817e-02,
         -6.5887e-01, -3.6833e-01, -8.1720e-03, -4.4624e+00, -2.6745e-01,
         -3.7470e-01, -7.4656e-02,  3.8594e-02, -3.1726e-01, -1.1925e-01,
         -3.8754e-02, -2.7339e-02,  3.0762e-02,  6.1677e-01, -4.6666e-01,
          2.4370e-01,  9.3085e-02, -3.4756e-01,  4.7773e-01, -9.8708e-02,
          1.2026e-01,  3.3529e-01, -5.7554e-01, -5.5260e-01, -6.2303e-02,
          3.0458e-01, -1.7688e-01,  5.2653e-01, -7.6163e-01, -6.6041e-01,
          3.3788e-01, -6.2358e-01, -1.4993e-01, -4.8887e-02,  2.1884e-01,
         -7.3711e-02, -4.2386e-01,  1.5854e-02,  4.0762e-01,  3.1956e-01,
          6.1480e-01,  1.9104e-01, -7.2538e-01,  8.5111e-02,  1.5342e-01,
         -2.0443e-01, -5.3973e-01, -6.4247e-01,  8.0949e-02, -1.4898e-01,
          2.8663e-01, -1.5269e-01,  1.6819e-01, -3.8687e-01, -1.3820e-01,
          4.1979e-01, -6.1536e-01, -9.7108e-03, -1.1348e-02,  4.9313e-01,
         -3.1466e-01, -4.9097e-01, -1.4415e-01,  1.6041e-01,  1.7290e-01,
          1.9237e-01,  1.8484e-01, -2.0430e-01,  2.1426e-01,  2.1758e-01,
          4.4940e-01, -2.9628e-01, -2.6414e-01, -7.7809e-01,  4.8701e-01,
          2.7031e-02, -6.6753e-01, -5.8283e-01, -1.2883e-01, -1.9125e-01,
         -4.8667e-02, -9.5626e-02, -1.2574e-01, -1.2418e-01,  4.4544e-01,
         -9.1960e-02,  1.1825e+00,  3.4500e-01,  8.1766e-02,  3.4137e-01,
          1.9185e-01,  2.9205e-01,  5.6790e-01,  3.0506e-01,  2.6234e-02,
         -4.2102e-01, -2.3419e-01,  1.4458e-01,  1.0207e-01,  1.7176e-01,
         -6.4231e-02,  5.0580e-01, -1.7893e-01, -4.1402e-01,  2.1563e-01,
         -1.4847e-01, -1.1554e-01, -4.8785e-01, -1.4785e-01, -1.7279e-01,
         -8.1676e-02, -3.6116e-01, -5.4132e-02,  1.0875e-01, -2.8400e-01,
         -4.7138e-01,  4.1664e-01,  7.6929e-01, -2.0542e-02, -7.3114e-01,
          1.1584e-01,  3.6979e-01, -2.4535e-01, -2.0836e-01,  3.7933e-01,
          3.6479e-01,  3.0357e-01, -4.5892e-01,  5.3318e-02, -1.7420e-01,
          2.6846e-01, -1.9388e-01, -1.6782e-01,  8.8114e-02,  3.5446e-01,
          4.1389e-01, -7.2998e-01, -4.6791e-02, -7.0306e-02,  2.1750e-01,
          9.5919e-01,  2.3590e-03,  1.3959e-01,  5.1415e-01,  1.5343e-01,
         -2.7791e-01,  1.0675e-01,  1.4429e-02,  6.5094e-02, -7.1047e-01,
          4.2531e-01,  5.3810e-02, -1.1199e-01,  2.7953e-01, -3.0070e-01,
          6.7401e-01, -5.0427e-01, -3.2708e-01, -3.2976e-01, -1.6940e-01,
          1.9663e-01, -6.4779e-02,  4.4243e-01, -4.2648e-01,  8.1776e-03,
          2.3278e-01, -4.5612e-02, -6.7734e-01, -2.9767e-01,  2.0196e-01,
         -5.1526e-01, -3.6019e-01,  7.3720e-01,  3.0684e-01, -1.5394e-01,
          6.7671e-03, -4.1214e-01,  3.2947e-01,  3.0600e-01,  5.9810e-03,
         -7.6056e-02,  7.1436e-01, -2.7295e-01, -1.1336e-01, -3.6215e-01,
          4.7495e-01,  6.0296e-01,  5.6010e-01, -1.9695e-01,  2.7579e-01,
         -5.2243e-01,  1.6612e-02,  1.1853e-01,  2.8912e-01, -2.6702e-01,
         -7.5305e-02,  4.0901e-02,  4.7533e-01,  6.3369e-01,  3.8199e-01,
         -1.6663e-01, -2.8046e-02, -2.2349e-02, -9.7795e-04,  2.5760e-01,
         -3.7825e-01, -1.7804e-01, -9.0709e-02,  4.3012e-01,  2.6818e-01,
          1.3082e-01, -8.0399e-02,  3.5926e-02, -6.8552e-03, -4.2806e-02,
         -3.7994e-02, -3.2697e-01,  5.2345e-01, -4.2592e-02,  1.8973e-01,
          4.8688e-01,  1.0960e+00, -3.7868e-01,  1.4580e-01, -8.7965e-02,
         -4.3678e-01,  7.0340e-02, -1.0512e-01, -5.6806e-01, -1.3950e-01,
          8.2584e-02, -8.4202e-02, -5.9421e-02,  1.2786e-01,  3.4455e-01,
          5.9501e-02,  2.8033e-02,  2.3097e-01,  4.1632e-03, -9.9298e-02,
          5.5627e-01,  7.3540e-02,  1.7153e-01, -4.5707e-01, -1.9839e-01,
         -5.1406e-01,  6.1653e-02,  1.9359e-01,  1.8112e-01,  2.0621e-01,
          3.9709e-01,  5.9408e-01, -6.1268e-01,  2.2128e-02,  3.8465e-02,
          4.8952e-01,  2.7604e-01, -2.8196e-01, -2.3178e-01, -3.5066e-01,
          1.3842e-01,  5.9777e-02, -3.0198e-01,  1.5710e-01,  5.2100e-01,
          2.9063e-01, -5.2496e-01, -2.8206e-01,  3.4849e-01,  3.5802e-01,
         -1.2640e-01,  4.6002e-02,  9.9697e-01,  3.9552e-01,  1.9197e-01,
         -4.0781e-02,  2.7486e-01,  5.2905e-02,  3.2255e-01, -2.5511e-01,
          2.6782e-02,  6.0032e-02,  2.0973e-01,  2.2514e-01,  1.2968e-01,
         -4.4870e-01,  3.0975e-01,  4.6877e-01,  1.8318e-01, -6.0124e-02,
         -2.7590e-01,  5.7755e-01, -4.7636e-01,  3.7957e-01, -6.4414e-02,
          1.7459e-01, -6.0925e-01, -7.0235e-01,  4.6981e-01, -6.2182e-01,
          4.0296e-01, -2.6547e-02, -3.5070e-01,  2.6948e-01, -9.0171e-02,
         -7.8432e-02,  1.9989e-01, -2.2740e-02,  2.1233e-01,  4.2309e-01,
          1.5545e-01, -9.6878e-03, -2.0274e-01,  1.6733e-01,  3.6341e-01,
         -7.1119e-02,  5.9156e-01, -8.7417e-01, -2.6034e-03,  2.0864e-01,
         -2.5938e-01, -2.2471e-01,  2.2755e-01, -2.1136e-01,  1.7948e-01,
          2.1685e-01, -3.5935e-01,  2.8285e-01, -6.5489e-01, -1.7437e-01,
         -5.0960e-01,  8.7089e-02,  1.0749e-01,  5.7048e-01,  5.8587e-01,
         -5.6362e-01,  2.1946e-01,  3.7184e-01,  5.5390e-02,  3.3790e-01,
          1.4413e-01,  2.3829e-01, -4.3253e-01,  5.5276e-01, -4.1375e-02,
         -8.2082e-02, -1.8529e-01, -7.5452e-02, -1.3675e-01, -2.9020e-01,
          2.3341e-01, -1.2089e-01, -3.2428e-01,  1.4953e-01, -7.1834e-03,
         -1.5975e-03,  2.6646e-02, -3.3591e-01, -9.3275e-02, -5.1787e-02,
          4.8306e-01,  1.1004e-01, -3.5935e-01, -4.5210e-01, -4.4431e-01,
         -3.8227e-01,  5.8970e-02,  2.9282e-01,  2.8763e-01,  2.4555e-01,
          2.1640e-01, -3.8696e-01,  1.8760e-01,  4.9311e-02,  2.1742e-01,
         -4.9903e-02, -2.7391e-02,  1.9231e-01, -6.0612e-02, -4.0563e-01,
         -1.5760e-01, -6.4185e-01, -1.5258e-01,  5.8750e-01, -2.1346e-01,
          1.8598e-01,  1.0400e-01, -2.8005e-01,  1.3587e-01, -4.7775e-01,
          8.9737e-02, -4.1288e-01,  1.7935e-01, -9.0384e-02, -1.5446e-01,
         -5.9141e-01, -3.3701e-02,  4.0227e-01,  4.6373e-01, -1.3471e-01,
         -5.6128e-02,  2.1785e-01, -1.0442e-01,  1.4417e-01,  8.2385e-03,
         -4.4648e-01,  2.2828e-01,  4.1834e-01, -3.4551e-01,  6.1924e-01,
         -4.1082e-01,  1.0762e-01,  8.2065e-02,  1.2633e-01, -4.0863e-01,
         -2.5400e+00,  6.0747e-01,  3.8656e-01,  6.0718e-02,  2.9517e-01,
          3.7870e-01, -1.3362e-01, -2.9991e-01,  2.0963e-01,  2.1124e-01,
          6.5325e-01, -2.3727e-01, -2.7502e-01,  1.0988e-01, -5.7301e-01,
          6.2784e-01,  3.6118e-01,  1.6921e-01, -1.2995e-01, -1.1844e-01,
         -3.1971e-02, -7.7182e-02,  6.6847e-02, -1.1398e-01, -3.6884e-01,
          4.3412e-02,  2.3909e-01, -4.4384e-01, -6.5475e-01, -4.4918e-01,
          4.7423e-01, -1.1958e-01, -4.5123e-01, -7.8314e-01,  3.0043e-01,
         -1.2404e-01, -1.4448e-01, -2.8866e-01,  6.9193e-01, -2.0929e-01,
         -6.6438e-01, -2.2500e-01,  1.4740e-01, -2.9563e-01, -3.5428e-01,
          4.1211e-01, -4.4158e-01, -1.4737e-01]])"
